date,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,p_0_3_um,p_0_5_um,pm_1_0_um,pm_2_5_um,pm_5_0_um,pm_10_0_um
2018-05-04 00:46:11, 2,3,3,2,3,3,507,148,15,3,0,0
2018-05-04 00:46:12, 2,3,3,2,3,3,507,148,15,3,0,0
2018-05-04 00:46:12, 2,3,3,2,3,3,522,147,15,2,0,0
2018-05-04 00:46:13, 2,3,3,2,3,3,522,147,15,2,0,0
2018-05-04 00:46:14, 2,3,3,2,3,3,522,147,15,2,0,0
2018-05-04 00:46:15, 2,3,3,2,3,3,519,147,15,2,0,0
2018-05-04 00:46:16, 2,3,3,2,3,3,519,147,15,2,0,0
2018-05-04 00:46:17, 2,3,3,2,3,3,519,147,15,2,0,0
2018-05-04 00:46:18, 2,3,3,2,3,3,513,150,17,2,0,0
2018-05-04 00:46:19, 2,3,3,2,3,3,513,150,17,2,0,0
2018-05-04 00:46:19, 2,3,3,2,3,3,513,150,17,2,0,0
2018-05-04 00:46:20, 2,3,3,2,3,3,507,149,17,1,0,0
2018-05-04 00:46:21, 2,3,3,2,3,3,507,149,17,1,0,0
2018-05-04 00:46:22, 2,3,3,2,3,3,507,149,17,1,0,0
2018-05-04 00:46:23, 2,3,3,2,3,3,528,156,16,1,0,0
2018-05-04 00:46:24, 2,3,3,2,3,3,528,156,16,1,0,0
2018-05-04 00:46:25, 2,3,3,2,3,3,528,156,16,1,0,0
2018-05-04 00:46:25, 3,4,4,3,4,4,570,165,16,1,0,0
2018-05-04 00:46:26, 3,4,4,3,4,4,570,165,16,1,0,0
2018-05-04 00:46:27, 3,4,4,3,4,4,570,165,16,1,0,0
2018-05-04 00:46:28, 3,3,3,3,3,3,555,161,14,0,0,0
2018-05-04 00:46:29, 3,3,3,3,3,3,555,161,14,0,0,0
2018-05-04 00:46:30, 3,3,3,3,3,3,555,161,14,0,0,0
2018-05-04 00:46:31, 3,3,3,3,3,3,552,161,17,0,0,0
2018-05-04 00:46:31, 3,3,3,3,3,3,552,161,17,0,0,0
2018-05-04 00:46:32, 3,3,3,3,3,3,552,161,17,0,0,0
2018-05-04 00:46:33, 2,3,3,2,3,3,558,160,16,0,0,0
2018-05-04 00:46:34, 2,3,3,2,3,3,558,160,16,0,0,0
2018-05-04 00:46:35, 2,3,3,2,3,3,558,160,16,0,0,0
2018-05-04 00:46:36, 2,3,3,2,3,3,537,151,16,0,0,0
2018-05-04 00:46:37, 2,3,3,2,3,3,537,151,16,0,0,0
2018-05-04 00:46:37, 2,3,3,2,3,3,537,151,16,0,0,0
2018-05-04 00:46:38, 2,3,3,2,3,3,507,147,13,0,0,0
2018-05-04 00:46:39, 2,3,3,2,3,3,507,147,13,0,0,0
2018-05-04 00:46:40, 2,3,3,2,3,3,507,147,13,0,0,0
2018-05-04 00:46:41, 2,3,3,2,3,3,507,147,17,0,0,0
2018-05-04 00:46:42, 2,3,3,2,3,3,507,147,17,0,0,0
2018-05-04 00:46:43, 2,3,3,2,3,3,507,147,17,0,0,0
2018-05-04 00:46:44, 2,3,3,2,3,3,564,158,19,0,0,0
2018-05-04 00:46:44, 2,3,3,2,3,3,564,158,19,0,0,0
2018-05-04 00:46:45, 2,3,3,2,3,3,564,158,19,0,0,0
2018-05-04 00:46:46, 3,4,4,3,4,4,588,165,24,0,0,0
2018-05-04 00:46:47, 3,4,4,3,4,4,588,165,24,0,0,0
2018-05-04 00:46:48, 3,4,4,3,4,4,588,165,24,0,0,0
2018-05-04 00:46:49, 3,3,3,3,3,3,588,163,24,0,0,0
2018-05-04 00:46:50, 3,3,3,3,3,3,588,163,24,0,0,0
2018-05-04 00:46:50, 3,3,3,3,3,3,588,163,24,0,0,0
2018-05-04 00:46:51, 2,3,3,2,3,3,561,158,24,0,0,0
2018-05-04 00:46:52, 2,3,3,2,3,3,561,158,24,0,0,0
2018-05-04 00:46:53, 2,3,3,2,3,3,561,158,24,0,0,0
2018-05-04 00:46:54, 2,3,3,2,3,3,546,155,23,0,0,0
2018-05-04 00:46:55, 2,3,3,2,3,3,546,155,23,0,0,0
2018-05-04 00:46:56, 2,3,3,2,3,3,546,155,23,0,0,0
2018-05-04 00:46:57, 2,3,3,2,3,3,519,146,21,0,0,0
2018-05-04 00:46:57, 2,3,3,2,3,3,519,146,21,0,0,0
2018-05-04 00:46:58, 2,3,3,2,3,3,519,146,21,0,0,0
2018-05-04 00:46:59, 2,3,3,2,3,3,513,142,24,0,0,0
2018-05-04 00:47:00, 2,3,3,2,3,3,513,142,24,0,0,0
2018-05-04 00:47:01, 2,3,3,2,3,3,513,142,24,0,0,0
2018-05-04 00:47:02, 2,3,3,2,3,3,504,138,22,0,0,0
2018-05-04 00:47:03, 2,3,3,2,3,3,504,138,22,0,0,0
2018-05-04 00:47:03, 2,3,3,2,3,3,504,138,22,0,0,0
2018-05-04 00:47:04, 2,3,3,2,3,3,492,136,23,0,0,0
2018-05-04 00:47:05, 2,3,3,2,3,3,492,136,23,0,0,0
2018-05-04 00:47:06, 2,3,3,2,3,3,492,136,23,0,0,0
2018-05-04 00:47:07, 2,3,3,2,3,3,516,141,21,0,0,0
2018-05-04 00:47:08, 2,3,3,2,3,3,516,141,21,0,0,0
2018-05-04 00:47:09, 2,3,3,2,3,3,516,141,21,0,0,0
2018-05-04 00:47:10, 1,2,2,1,2,2,438,122,17,0,0,0
2018-05-04 00:47:10, 1,2,2,1,2,2,438,122,17,0,0,0
2018-05-04 00:47:12, 1,2,2,1,2,2,438,122,17,0,0,0
2018-05-04 00:47:12, 1,2,2,1,2,2,387,111,12,0,0,0
2018-05-04 00:47:13, 1,2,2,1,2,2,387,111,12,0,0,0
2018-05-04 00:47:14, 1,2,2,1,2,2,387,111,12,0,0,0
2018-05-04 00:47:15, 1,2,2,1,2,2,423,123,20,0,0,0
2018-05-04 00:47:16, 1,2,2,1,2,2,423,123,20,0,0,0
2018-05-04 00:47:17, 1,2,2,1,2,2,423,123,20,0,0,0
2018-05-04 00:47:18, 1,2,2,1,2,2,420,123,20,0,0,0
2018-05-04 00:47:18, 1,2,2,1,2,2,420,123,20,0,0,0
2018-05-04 00:47:19, 1,2,2,1,2,2,420,123,20,0,0,0
2018-05-04 00:47:20, 1,3,3,1,3,3,465,135,23,0,0,0
2018-05-04 00:47:21, 1,3,3,1,3,3,465,135,23,0,0,0
2018-05-04 00:47:22, 1,3,3,1,3,3,465,135,23,0,0,0
2018-05-04 00:47:23, 2,3,3,2,3,3,486,142,25,0,0,0
2018-05-04 00:47:24, 2,3,3,2,3,3,486,142,25,0,0,0
2018-05-04 00:47:24, 2,3,3,2,3,3,486,142,25,0,0,0
2018-05-04 00:47:25, 2,3,3,2,3,3,504,151,22,0,0,0
2018-05-04 00:47:26, 2,3,3,2,3,3,504,151,22,0,0,0
2018-05-04 00:47:27, 2,3,3,2,3,3,504,151,22,0,0,0
2018-05-04 00:47:28, 2,3,3,2,3,3,534,160,22,0,0,0
2018-05-04 00:47:29, 2,3,3,2,3,3,534,160,22,0,0,0
2018-05-04 00:47:30, 2,3,3,2,3,3,534,160,22,0,0,0
2018-05-04 00:47:31, 2,3,3,2,3,3,525,157,21,0,0,0
2018-05-04 00:47:31, 2,3,3,2,3,3,525,157,21,0,0,0
2018-05-04 00:47:32, 2,3,3,2,3,3,525,157,21,0,0,0
2018-05-04 00:47:33, 2,3,3,2,3,3,516,157,23,0,0,0
2018-05-04 00:47:34, 2,3,3,2,3,3,516,157,23,0,0,0
2018-05-04 00:47:35, 2,3,3,2,3,3,516,157,23,0,0,0
2018-05-04 00:47:36, 2,3,3,2,3,3,528,162,22,0,0,0
2018-05-04 00:47:37, 2,3,3,2,3,3,528,162,22,0,0,0
2018-05-04 00:47:37, 2,3,3,2,3,3,528,162,22,0,0,0
2018-05-04 00:47:38, 2,3,3,2,3,3,549,166,21,0,0,0
2018-05-04 00:47:39, 2,3,3,2,3,3,549,166,21,0,0,0
2018-05-04 00:47:40, 2,3,3,2,3,3,549,166,21,0,0,0
2018-05-04 00:47:41, 2,3,3,2,3,3,540,163,18,0,0,0
2018-05-04 00:47:42, 2,3,3,2,3,3,540,163,18,0,0,0
2018-05-04 00:47:43, 2,3,3,2,3,3,540,163,18,0,0,0
2018-05-04 00:47:44, 2,3,3,2,3,3,549,166,20,0,0,0
2018-05-04 00:47:44, 2,3,3,2,3,3,549,166,20,0,0,0
2018-05-04 00:47:45, 2,3,3,2,3,3,549,166,20,0,0,0
2018-05-04 00:47:46, 2,3,3,2,3,3,513,157,18,0,0,0
2018-05-04 00:47:47, 2,3,3,2,3,3,513,157,18,0,0,0
2018-05-04 00:47:48, 2,3,3,2,3,3,513,157,18,0,0,0
2018-05-04 00:47:49, 2,3,3,2,3,3,528,159,18,0,0,0
2018-05-04 00:47:50, 2,3,3,2,3,3,528,159,18,0,0,0
2018-05-04 00:47:50, 2,3,3,2,3,3,528,159,18,0,0,0
2018-05-04 00:47:51, 2,3,3,2,3,3,510,150,18,0,0,0
2018-05-04 00:47:52, 2,3,3,2,3,3,510,150,18,0,0,0
2018-05-04 00:47:53, 2,3,3,2,3,3,510,150,18,0,0,0
2018-05-04 00:47:54, 2,3,3,2,3,3,480,145,18,0,0,0
2018-05-04 00:47:55, 2,3,3,2,3,3,480,145,18,0,0,0
2018-05-04 00:47:56, 2,3,3,2,3,3,480,145,18,0,0,0
2018-05-04 00:47:56, 2,3,3,2,3,3,510,154,19,0,0,0
2018-05-04 00:47:57, 2,3,3,2,3,3,510,154,19,0,0,0
2018-05-04 00:47:58, 2,3,3,2,3,3,510,154,19,0,0,0
2018-05-04 00:47:59, 2,3,3,2,3,3,495,147,14,0,0,0
2018-05-04 00:48:00, 2,3,3,2,3,3,495,147,14,0,0,0
2018-05-04 00:48:01, 2,3,3,2,3,3,495,147,14,0,0,0
2018-05-04 00:48:02, 2,3,3,2,3,3,510,152,15,0,0,0
2018-05-04 00:48:02, 2,3,3,2,3,3,510,152,15,0,0,0
2018-05-04 00:48:03, 2,3,3,2,3,3,510,152,15,0,0,0
2018-05-04 00:48:04, 2,3,3,2,3,3,489,146,16,1,0,0
2018-05-04 00:48:05, 2,3,3,2,3,3,489,146,16,1,0,0
2018-05-04 00:48:06, 2,3,3,2,3,3,489,146,16,1,0,0
2018-05-04 00:48:07, 2,3,3,2,3,3,483,144,14,1,0,0
2018-05-04 00:48:08, 2,3,3,2,3,3,483,144,14,1,0,0
2018-05-04 00:48:09, 2,3,3,2,3,3,483,144,14,1,0,0
2018-05-04 00:48:09, 2,3,3,2,3,3,474,135,14,1,0,0
2018-05-04 00:48:10, 2,3,3,2,3,3,474,135,14,1,0,0
2018-05-04 00:48:11, 2,3,3,2,3,3,474,135,14,1,0,0
2018-05-04 00:48:12, 2,2,2,2,2,2,465,125,13,1,0,0
2018-05-04 00:48:13, 2,2,2,2,2,2,465,125,13,1,0,0
2018-05-04 00:48:14, 2,2,2,2,2,2,465,125,13,1,0,0
2018-05-04 00:48:15, 2,2,2,2,2,2,465,128,11,1,0,0
2018-05-04 00:48:15, 2,2,2,2,2,2,465,128,11,1,0,0
2018-05-04 00:48:16, 2,2,2,2,2,2,465,128,11,1,0,0
2018-05-04 00:48:17, 2,3,3,2,3,3,462,132,12,1,0,0
2018-05-04 00:48:18, 2,3,3,2,3,3,462,132,12,1,0,0
2018-05-04 00:48:19, 2,3,3,2,3,3,462,132,12,1,0,0
2018-05-04 00:48:20, 2,2,2,2,2,2,462,130,12,1,0,0
2018-05-04 00:48:21, 2,2,2,2,2,2,462,130,12,1,0,0
2018-05-04 00:48:21, 2,2,2,2,2,2,462,130,12,1,0,0
2018-05-04 00:48:22, 2,2,2,2,2,2,432,119,11,1,0,0
2018-05-04 00:48:23, 2,2,2,2,2,2,432,119,11,1,0,0
2018-05-04 00:48:24, 2,2,2,2,2,2,432,119,11,1,0,0
2018-05-04 00:48:25, 1,2,2,1,2,2,453,121,12,1,0,0
2018-05-04 00:48:26, 1,2,2,1,2,2,453,121,12,1,0,0
2018-05-04 00:48:27, 1,2,2,1,2,2,453,121,12,1,0,0
2018-05-04 00:48:28, 2,2,2,2,2,2,489,130,12,1,0,0
2018-05-04 00:48:28, 2,2,2,2,2,2,489,130,12,1,0,0
2018-05-04 00:48:29, 2,2,2,2,2,2,489,130,12,1,0,0
2018-05-04 00:48:30, 2,2,2,2,2,2,474,123,11,0,0,0
2018-05-04 00:48:31, 2,2,2,2,2,2,474,123,11,0,0,0
2018-05-04 00:48:32, 2,2,2,2,2,2,474,123,11,0,0,0
2018-05-04 00:48:33, 2,2,2,2,2,2,447,116,9,0,0,0
2018-05-04 00:48:34, 2,2,2,2,2,2,447,116,9,0,0,0
2018-05-04 00:48:34, 2,2,2,2,2,2,447,116,9,0,0,0
2018-05-04 00:48:35, 2,2,2,2,2,2,456,123,11,1,0,0
2018-05-04 00:48:36, 2,2,2,2,2,2,456,123,11,1,0,0
2018-05-04 00:48:37, 2,2,2,2,2,2,456,123,11,1,0,0
2018-05-04 00:48:38, 2,3,3,2,3,3,471,131,12,1,0,0
2018-05-04 00:48:39, 2,3,3,2,3,3,471,131,12,1,0,0
2018-05-04 00:48:40, 2,3,3,2,3,3,471,131,12,1,0,0
2018-05-04 00:48:41, 1,2,2,1,2,2,441,117,12,1,0,0
2018-05-04 00:48:41, 1,2,2,1,2,2,441,117,12,1,0,0
2018-05-04 00:48:42, 1,2,2,1,2,2,441,117,12,1,0,0
2018-05-04 00:48:43, 1,2,2,1,2,2,387,99,11,1,0,0
2018-05-04 00:48:44, 1,2,2,1,2,2,387,99,11,1,0,0
2018-05-04 00:48:45, 1,2,2,1,2,2,387,99,11,1,0,0
2018-05-04 00:48:46, 1,2,2,1,2,2,402,104,10,1,0,0
2018-05-04 00:48:47, 1,2,2,1,2,2,402,104,10,1,0,0
2018-05-04 00:48:47, 1,2,2,1,2,2,402,104,10,1,0,0
2018-05-04 00:48:48, 1,2,2,1,2,2,408,106,13,1,0,0
2018-05-04 00:48:49, 1,2,2,1,2,2,408,106,13,1,0,0
2018-05-04 00:48:50, 1,2,2,1,2,2,408,106,13,1,0,0
2018-05-04 00:48:51, 0,1,1,0,1,1,390,107,13,1,0,0
2018-05-04 00:48:52, 0,1,1,0,1,1,390,107,13,1,0,0
2018-05-04 00:48:53, 0,1,1,0,1,1,390,107,13,1,0,0
2018-05-04 00:48:54, 0,1,1,0,1,1,366,100,15,1,0,0
2018-05-04 00:48:54, 1,2,2,1,2,2,366,100,15,1,0,0
2018-05-04 00:48:55, 1,2,2,1,2,2,366,100,15,1,0,0
2018-05-04 00:48:56, 1,3,3,1,3,3,408,114,20,2,0,0
2018-05-04 00:48:57, 1,3,3,1,3,3,408,114,20,2,0,0
2018-05-04 00:48:58, 1,3,3,1,3,3,408,114,20,2,0,0
2018-05-04 00:48:59, 2,3,3,2,3,3,435,121,22,2,0,0
2018-05-04 00:49:00, 2,3,3,2,3,3,435,121,22,2,0,0
2018-05-04 00:49:00, 2,3,3,2,3,3,435,121,22,2,0,0
2018-05-04 00:49:01, 2,3,3,2,3,3,435,121,20,1,0,0
2018-05-04 00:49:02, 2,3,3,2,3,3,435,121,20,1,0,0
2018-05-04 00:49:03, 2,3,3,2,3,3,435,121,20,1,0,0
2018-05-04 00:49:04, 2,3,3,2,3,3,435,121,20,1,0,0
2018-05-04 00:49:05, 2,3,3,2,3,3,435,121,20,1,0,0
2018-05-04 00:49:06, 2,3,3,2,3,3,435,121,20,1,0,0
2018-05-04 00:49:06, 2,3,3,2,3,3,435,125,19,1,0,0
2018-05-04 00:49:07, 2,3,3,2,3,3,435,125,19,1,0,0
2018-05-04 00:49:08, 2,3,3,2,3,3,435,125,19,1,0,0
2018-05-04 00:49:09, 2,3,3,2,3,3,498,144,22,1,0,0
2018-05-04 00:49:10, 2,3,3,2,3,3,498,144,22,1,0,0
2018-05-04 00:49:11, 2,3,3,2,3,3,498,144,22,1,0,0
2018-05-04 00:49:12, 2,3,3,2,3,3,513,150,23,1,0,0
2018-05-04 00:49:12, 2,3,3,2,3,3,513,150,23,1,0,0
2018-05-04 00:49:13, 2,3,3,2,3,3,513,150,23,1,0,0
2018-05-04 00:49:14, 2,3,3,2,3,3,522,153,23,1,0,0
2018-05-04 00:49:15, 2,3,3,2,3,3,522,153,23,1,0,0
2018-05-04 00:49:16, 2,3,3,2,3,3,522,153,23,1,0,0
2018-05-04 00:49:17, 2,3,3,2,3,3,519,150,22,1,0,0
2018-05-04 00:49:18, 2,3,3,2,3,3,519,150,22,1,0,0
2018-05-04 00:49:19, 2,3,3,2,3,3,519,150,22,1,0,0
2018-05-04 00:49:19, 3,3,3,3,3,3,528,153,20,1,0,0
2018-05-04 00:49:20, 3,3,3,3,3,3,528,153,20,1,0,0
2018-05-04 00:49:21, 3,3,3,3,3,3,528,153,20,1,0,0
2018-05-04 00:49:22, 2,3,3,2,3,3,513,150,16,0,0,0
2018-05-04 00:49:23, 2,3,3,2,3,3,513,150,16,0,0,0
2018-05-04 00:49:24, 2,3,3,2,3,3,513,150,16,0,0,0
2018-05-04 00:49:25, 2,3,3,2,3,3,486,141,14,0,0,0
2018-05-04 00:49:25, 2,3,3,2,3,3,486,141,14,0,0,0
2018-05-04 00:49:26, 2,3,3,2,3,3,486,141,14,0,0,0
2018-05-04 00:49:27, 2,3,3,2,3,3,471,138,14,1,0,0
2018-05-04 00:49:28, 2,3,3,2,3,3,471,138,14,1,0,0
2018-05-04 00:49:29, 2,3,3,2,3,3,471,138,14,1,0,0
2018-05-04 00:49:30, 2,3,3,2,3,3,459,138,13,1,0,0
2018-05-04 00:49:31, 2,3,3,2,3,3,459,138,13,1,0,0
2018-05-04 00:49:31, 2,3,3,2,3,3,459,138,13,1,0,0
2018-05-04 00:49:32, 2,3,3,2,3,3,441,133,16,1,0,0
2018-05-04 00:49:33, 2,3,3,2,3,3,441,133,16,1,0,0
2018-05-04 00:49:34, 2,3,3,2,3,3,441,133,16,1,0,0
2018-05-04 00:49:35, 2,2,2,2,2,2,435,128,13,1,0,0
2018-05-04 00:49:36, 2,2,2,2,2,2,435,128,13,1,0,0
2018-05-04 00:49:37, 2,2,2,2,2,2,435,128,13,1,0,0
2018-05-04 00:49:38, 1,2,2,1,2,2,426,122,13,1,0,0
2018-05-04 00:49:38, 1,2,2,1,2,2,426,122,13,1,0,0
2018-05-04 00:49:39, 1,2,2,1,2,2,426,122,13,1,0,0
2018-05-04 00:49:40, 2,3,3,2,3,3,462,133,16,1,0,0
2018-05-04 00:49:41, 2,3,3,2,3,3,462,133,16,1,0,0
2018-05-04 00:49:42, 2,3,3,2,3,3,462,133,16,1,0,0
2018-05-04 00:49:43, 2,3,3,2,3,3,462,133,16,1,0,0
2018-05-04 00:49:44, 2,3,3,2,3,3,462,133,16,1,0,0
2018-05-04 00:49:44, 2,3,3,2,3,3,462,133,16,1,0,0
2018-05-04 00:49:45, 2,3,3,2,3,3,432,125,18,1,0,0
2018-05-04 00:49:46, 2,3,3,2,3,3,432,125,18,1,0,0
2018-05-04 00:49:47, 2,3,3,2,3,3,432,125,18,1,0,0
2018-05-04 00:49:48, 1,2,2,1,2,2,405,116,17,1,0,0
2018-05-04 00:49:49, 1,2,2,1,2,2,405,116,17,1,0,0
2018-05-04 00:49:50, 1,2,2,1,2,2,405,116,17,1,0,0
2018-05-04 00:49:51, 1,1,1,1,1,1,420,118,17,1,0,0
2018-05-04 00:49:51, 1,1,1,1,1,1,420,118,17,1,0,0
2018-05-04 00:49:52, 1,1,1,1,1,1,420,118,17,1,0,0
2018-05-04 00:49:53, 1,1,1,1,1,1,420,118,17,0,0,0
2018-05-04 00:49:54, 2,2,2,2,2,2,420,118,17,0,0,0
2018-05-04 00:49:55, 2,2,2,2,2,2,420,118,17,0,0,0
2018-05-04 00:49:56, 1,2,2,1,2,2,405,113,17,0,0,0
2018-05-04 00:49:57, 1,2,2,1,2,2,405,113,17,0,0,0
2018-05-04 00:49:57, 1,2,2,1,2,2,405,113,17,0,0,0
2018-05-04 00:49:58, 2,2,2,2,2,2,453,125,17,0,0,0
2018-05-04 00:49:59, 2,2,2,2,2,2,453,125,17,0,0,0
2018-05-04 00:50:00, 2,2,2,2,2,2,453,125,17,0,0,0
2018-05-04 00:50:01, 2,2,2,2,2,2,423,120,18,0,0,0
2018-05-04 00:50:02, 2,2,2,2,2,2,423,120,18,0,0,0
2018-05-04 00:50:03, 2,2,2,2,2,2,423,120,18,0,0,0
2018-05-04 00:50:03, 2,3,3,2,3,3,432,126,20,0,0,0
2018-05-04 00:50:04, 2,3,3,2,3,3,432,126,20,0,0,0
2018-05-04 00:50:05, 2,3,3,2,3,3,432,126,20,0,0,0
2018-05-04 00:50:06, 1,2,2,1,2,2,387,108,14,0,0,0
2018-05-04 00:50:07, 1,2,2,1,2,2,387,108,14,0,0,0
2018-05-04 00:50:08, 1,2,2,1,2,2,387,108,14,0,0,0
2018-05-04 00:50:09, 1,2,3,1,2,3,387,110,17,1,0,0
2018-05-04 00:50:10, 1,2,3,1,2,3,387,110,17,1,0,0
2018-05-04 00:50:10, 1,2,3,1,2,3,387,110,17,1,0,0
2018-05-04 00:50:11, 1,2,2,1,2,2,375,106,15,1,0,0
2018-05-04 00:50:12, 1,2,2,1,2,2,375,106,15,1,0,0
2018-05-04 00:50:13, 1,2,2,1,2,2,375,106,15,1,0,0
2018-05-04 00:50:14, 2,2,3,2,2,3,438,125,15,1,0,0
2018-05-04 00:50:15, 2,2,3,2,2,3,438,125,15,1,0,0
2018-05-04 00:50:16, 2,2,3,2,2,3,438,125,15,1,0,0
2018-05-04 00:50:16, 2,2,3,2,2,3,450,132,14,1,0,0
2018-05-04 00:50:17, 2,2,3,2,2,3,450,132,14,1,0,0
2018-05-04 00:50:18, 1,1,2,1,1,2,450,132,14,1,0,0
2018-05-04 00:50:19, 1,2,2,1,2,2,471,137,16,1,0,0
2018-05-04 00:50:20, 1,2,2,1,2,2,471,137,16,1,0,0
2018-05-04 00:50:21, 2,3,3,2,3,3,471,137,16,1,0,0
2018-05-04 00:50:22, 2,3,3,2,3,3,492,144,17,1,0,0
2018-05-04 00:50:22, 2,3,3,2,3,3,492,144,17,1,0,0
2018-05-04 00:50:23, 2,3,3,2,3,3,492,144,17,1,0,0
2018-05-04 00:50:24, 2,3,3,2,3,3,486,144,17,1,0,0
2018-05-04 00:50:25, 2,3,3,2,3,3,486,144,17,1,0,0
2018-05-04 00:50:26, 2,3,3,2,3,3,486,144,17,1,0,0
2018-05-04 00:50:27, 2,3,3,2,3,3,501,147,19,1,0,0
2018-05-04 00:50:28, 2,3,3,2,3,3,501,147,19,1,0,0
2018-05-04 00:50:28, 2,3,3,2,3,3,501,147,19,1,0,0
2018-05-04 00:50:29, 2,3,3,2,3,3,501,143,19,1,0,0
2018-05-04 00:50:30, 2,3,3,2,3,3,501,143,19,1,0,0
2018-05-04 00:50:31, 2,3,3,2,3,3,501,143,19,1,0,0
2018-05-04 00:50:32, 2,3,3,2,3,3,501,145,19,1,0,0
2018-05-04 00:50:33, 2,3,3,2,3,3,501,145,19,1,0,0
2018-05-04 00:50:34, 2,3,3,2,3,3,501,145,19,1,0,0
2018-05-04 00:50:35, 2,3,3,2,3,3,558,162,22,0,0,0
2018-05-04 00:50:35, 1,2,2,1,2,2,558,162,22,0,0,0
2018-05-04 00:50:36, 1,2,2,1,2,2,558,162,22,0,0,0
2018-05-04 00:50:37, 2,3,3,2,3,3,606,176,22,0,0,0
2018-05-04 00:50:38, 2,3,3,2,3,3,606,176,22,0,0,0
2018-05-04 00:50:39, 3,4,4,3,4,4,606,176,22,0,0,0
2018-05-04 00:50:40, 2,4,4,2,4,4,564,166,28,1,0,0
2018-05-04 00:50:41, 2,4,4,2,4,4,564,166,28,1,0,0
2018-05-04 00:50:41, 2,4,4,2,4,4,564,166,28,1,0,0
2018-05-04 00:50:42, 2,4,4,2,4,4,558,163,29,2,0,0
2018-05-04 00:50:43, 2,4,4,2,4,4,558,163,29,2,0,0
2018-05-04 00:50:44, 2,4,4,2,4,4,558,163,29,2,0,0
2018-05-04 00:50:45, 2,4,4,2,4,4,564,160,24,2,0,0
2018-05-04 00:50:46, 2,4,4,2,4,4,564,160,24,2,0,0
2018-05-04 00:50:47, 2,4,4,2,4,4,564,160,24,2,0,0
2018-05-04 00:50:48, 2,3,3,2,3,3,555,153,24,2,0,0
2018-05-04 00:50:48, 2,3,3,2,3,3,555,153,24,2,0,0
2018-05-04 00:50:49, 2,3,3,2,3,3,555,153,24,2,0,0
2018-05-04 00:50:50, 2,4,4,2,4,4,573,160,22,2,0,0
2018-05-04 00:50:51, 2,4,4,2,4,4,573,160,22,2,0,0
2018-05-04 00:50:52, 2,4,4,2,4,4,573,160,22,2,0,0
2018-05-04 00:50:53, 2,3,3,2,3,3,564,159,19,2,0,0
2018-05-04 00:50:54, 1,2,2,1,2,2,564,159,19,2,0,0
2018-05-04 00:50:54, 1,2,2,1,2,2,564,159,19,2,0,0
2018-05-04 00:50:55, 1,3,3,1,3,3,543,156,19,3,0,0
2018-05-04 00:50:56, 2,4,4,2,4,4,543,156,19,3,0,0
2018-05-04 00:50:57, 2,4,4,2,4,4,543,156,19,3,0,0
2018-05-04 00:50:58, 2,4,4,2,4,4,552,163,20,3,0,0
2018-05-04 00:50:59, 2,4,4,2,4,4,552,163,20,3,0,0
2018-05-04 00:51:00, 2,4,4,2,4,4,552,163,20,3,0,0
2018-05-04 00:51:01, 2,3,3,2,3,3,495,142,14,3,0,0
2018-05-04 00:51:01, 2,3,3,2,3,3,495,142,14,3,0,0
2018-05-04 00:51:02, 2,3,3,2,3,3,495,142,14,3,0,0
2018-05-04 00:51:03, 2,3,4,2,3,4,468,135,16,6,1,0
2018-05-04 00:51:04, 2,3,4,2,3,4,468,135,16,6,1,0
2018-05-04 00:51:05, 2,3,4,2,3,4,468,135,16,6,1,0
2018-05-04 00:51:06, 1,2,2,1,2,2,441,124,10,5,1,0
2018-05-04 00:51:07, 1,2,2,1,2,2,441,124,10,5,1,0
2018-05-04 00:51:07, 1,2,2,1,2,2,441,124,10,5,1,0
2018-05-04 00:51:08, 2,2,3,2,2,3,435,122,10,4,1,0
2018-05-04 00:51:09, 2,2,3,2,2,3,435,122,10,4,1,0
2018-05-04 00:51:10, 2,2,3,2,2,3,435,122,10,4,1,0
2018-05-04 00:51:11, 2,3,3,2,3,3,423,123,13,4,1,0
2018-05-04 00:51:12, 2,3,3,2,3,3,423,123,13,4,1,0
2018-05-04 00:51:13, 2,3,3,2,3,3,423,123,13,4,1,0
2018-05-04 00:51:13, 2,3,3,2,3,3,438,132,15,4,1,0
2018-05-04 00:51:14, 2,3,3,2,3,3,438,132,15,4,1,0
2018-05-04 00:51:15, 2,3,3,2,3,3,438,132,15,4,1,0
2018-05-04 00:51:16, 2,3,3,2,3,3,417,127,15,4,1,0
2018-05-04 00:51:17, 2,3,3,2,3,3,417,127,15,4,1,0
2018-05-04 00:51:18, 1,2,2,1,2,2,417,127,15,4,1,0
2018-05-04 00:51:19, 1,2,3,1,2,3,441,134,15,4,1,0
2018-05-04 00:51:19, 1,2,3,1,2,3,441,134,15,4,1,0
2018-05-04 00:51:20, 2,3,4,2,3,4,441,134,15,4,1,0
2018-05-04 00:51:21, 2,3,3,2,3,3,432,130,13,3,1,0
2018-05-04 00:51:22, 2,3,3,2,3,3,432,130,13,3,1,0
2018-05-04 00:51:23, 2,3,3,2,3,3,432,130,13,3,1,0
2018-05-04 00:51:24, 2,3,3,2,3,3,426,127,12,3,1,0
2018-05-04 00:51:25, 2,3,3,2,3,3,426,127,12,3,1,0
2018-05-04 00:51:26, 2,3,3,2,3,3,426,127,12,3,1,0
