Instrument Name,DustTrak DRX
Model Number,8533
Serial Number,8533103404
Firmware Version,3.0
Calibration Date,03/12/2014
Test Name,MANUAL_001
Test Start Time,15:40:11
Test Start Date,05/04/2018
Test Length [D:H:M],0:1:20
Test Interval [M:S],0:1
PM1 Average [mg/m3],0.015
PM1 Minimum [mg/m3],0.008
PM1 Maximum [mg/m3],0.131
PM1 TWA [mg/m3],0.002
PM2.5 Average [mg/m3],0.015
PM2.5 Minimum [mg/m3],0.008
PM2.5 Maximum [mg/m3],0.131
PM2.5 TWA [mg/m3],0.002
PM4 Average [mg/m3],0.015
PM4 Minimum [mg/m3],0.008
PM4 Maximum [mg/m3],0.131
PM4 TWA [mg/m3],0.002
PM10 Average [mg/m3],0.015
PM10 Minimum [mg/m3],0.008
PM10 Maximum [mg/m3],0.131
PM10 TWA [mg/m3],0.002
TOTAL Average [mg/m3],0.015
TOTAL Minimum [mg/m3],0.008
TOTAL Maximum [mg/m3],0.131
TOTAL TWA [mg/m3],0.002
Photometric User Cal,1.00
Size Correction User Cal,1.00
Flow User Cal,0.00
Errors,
Number of Samples,4849

Elapsed Time [s],PM1 [mg/m3],PM2.5 [mg/m3],PM4 [mg/m3],PM10 [mg/m3],TOTAL [mg/m3],Alarms,Errors
2449,0.011,0.011,0.011,0.011,0.011,,
2450,0.011,0.011,0.011,0.011,0.011,,
2451,0.012,0.012,0.012,0.012,0.012,,
2452,0.012,0.012,0.012,0.012,0.012,,
2453,0.012,0.012,0.012,0.012,0.012,,
2454,0.012,0.012,0.012,0.012,0.012,,
2455,0.013,0.013,0.013,0.013,0.013,,
2456,0.013,0.014,0.014,0.014,0.014,,
2457,0.013,0.014,0.014,0.014,0.014,,
2458,0.013,0.014,0.014,0.014,0.014,,
2459,0.013,0.013,0.013,0.013,0.013,,
2460,0.012,0.012,0.012,0.012,0.012,,
2461,0.014,0.014,0.014,0.014,0.014,,
2462,0.014,0.014,0.014,0.015,0.015,,
2463,0.013,0.013,0.013,0.013,0.013,,
2464,0.013,0.013,0.013,0.013,0.013,,
2465,0.014,0.014,0.014,0.014,0.014,,
2466,0.014,0.014,0.014,0.014,0.014,,
2467,0.014,0.014,0.014,0.014,0.014,,
2468,0.013,0.013,0.013,0.015,0.015,,
2469,0.020,0.020,0.020,0.021,0.021,,
2470,0.023,0.023,0.023,0.023,0.023,,
2471,0.013,0.013,0.013,0.013,0.013,,
2472,0.012,0.012,0.012,0.012,0.012,,
2473,0.012,0.013,0.013,0.013,0.013,,
2474,0.014,0.015,0.015,0.015,0.015,,
2475,0.015,0.015,0.016,0.016,0.016,,
2476,0.013,0.014,0.014,0.014,0.014,,
2477,0.013,0.013,0.013,0.013,0.013,,
2478,0.013,0.013,0.013,0.013,0.013,,
2479,0.014,0.014,0.014,0.014,0.014,,
2480,0.014,0.014,0.014,0.014,0.014,,
2481,0.012,0.013,0.013,0.013,0.013,,
2482,0.013,0.013,0.014,0.014,0.014,,
2483,0.013,0.014,0.014,0.014,0.014,,
2484,0.013,0.013,0.013,0.013,0.013,,
2485,0.012,0.012,0.012,0.012,0.012,,
2486,0.012,0.012,0.013,0.013,0.013,,
2487,0.012,0.012,0.012,0.012,0.012,,
2488,0.011,0.011,0.011,0.011,0.011,,
2489,0.011,0.011,0.011,0.011,0.011,,
2490,0.011,0.011,0.011,0.011,0.011,,
2491,0.011,0.011,0.011,0.011,0.011,,
2492,0.011,0.012,0.012,0.012,0.012,,
2493,0.010,0.011,0.011,0.012,0.012,,
2494,0.013,0.013,0.013,0.013,0.013,,
2495,0.013,0.013,0.013,0.014,0.014,,
2496,0.011,0.011,0.011,0.011,0.011,,
2497,0.011,0.011,0.011,0.011,0.011,,
2498,0.012,0.012,0.012,0.012,0.012,,
2499,0.012,0.012,0.013,0.013,0.013,,
2500,0.010,0.010,0.010,0.010,0.010,,
2501,0.011,0.011,0.011,0.011,0.011,,
2502,0.010,0.010,0.010,0.010,0.010,,
2503,0.010,0.010,0.010,0.010,0.010,,
2504,0.010,0.010,0.010,0.010,0.010,,
2505,0.010,0.010,0.010,0.010,0.010,,
2506,0.012,0.012,0.012,0.012,0.012,,
2507,0.013,0.013,0.013,0.013,0.013,,
2508,0.012,0.013,0.013,0.013,0.013,,
2509,0.014,0.014,0.014,0.014,0.014,,
2510,0.015,0.015,0.015,0.015,0.015,,
2511,0.014,0.014,0.014,0.014,0.014,,
2512,0.013,0.013,0.013,0.013,0.013,,
2513,0.012,0.012,0.012,0.012,0.012,,
2514,0.013,0.013,0.013,0.013,0.013,,
2515,0.012,0.012,0.012,0.012,0.012,,
2516,0.012,0.013,0.013,0.013,0.013,,
2517,0.013,0.013,0.014,0.014,0.014,,
2518,0.013,0.014,0.014,0.014,0.014,,
2519,0.013,0.013,0.013,0.013,0.013,,
2520,0.012,0.012,0.012,0.012,0.012,,
2521,0.013,0.013,0.013,0.013,0.013,,
2522,0.015,0.015,0.015,0.017,0.017,,
2523,0.014,0.014,0.015,0.018,0.018,,
2524,0.012,0.012,0.012,0.014,0.014,,
2525,0.013,0.013,0.013,0.013,0.013,,
2526,0.013,0.013,0.014,0.014,0.014,,
2527,0.012,0.013,0.013,0.013,0.013,,
2528,0.014,0.014,0.014,0.014,0.014,,
2529,0.014,0.014,0.014,0.016,0.016,,
2530,0.012,0.012,0.012,0.013,0.013,,
2531,0.011,0.012,0.012,0.012,0.012,,
2532,0.012,0.012,0.012,0.012,0.012,,
2533,0.013,0.013,0.013,0.013,0.013,,
2534,0.012,0.012,0.012,0.012,0.012,,
2535,0.012,0.012,0.012,0.012,0.012,,
2536,0.012,0.012,0.012,0.012,0.012,,
2537,0.012,0.012,0.012,0.012,0.012,,
2538,0.013,0.013,0.013,0.014,0.014,,
2539,0.012,0.012,0.012,0.012,0.012,,
2540,0.010,0.010,0.010,0.010,0.010,,
2541,0.011,0.011,0.011,0.011,0.011,,
2542,0.012,0.013,0.013,0.014,0.014,,
2543,0.015,0.015,0.016,0.016,0.016,,
2544,0.018,0.018,0.019,0.024,0.024,,
2545,0.013,0.013,0.014,0.017,0.017,,
2546,0.012,0.012,0.012,0.013,0.013,,
2547,0.013,0.013,0.013,0.013,0.013,,
2548,0.013,0.013,0.013,0.013,0.013,,
2549,0.012,0.012,0.012,0.012,0.012,,
2550,0.013,0.013,0.014,0.014,0.014,,
2551,0.013,0.014,0.014,0.014,0.014,,
2552,0.015,0.015,0.015,0.015,0.015,,
2553,0.013,0.013,0.013,0.013,0.013,,
2554,0.011,0.011,0.011,0.011,0.011,,
2555,0.012,0.012,0.012,0.012,0.012,,
2556,0.012,0.012,0.012,0.012,0.012,,
2557,0.012,0.012,0.012,0.012,0.012,,
2558,0.011,0.012,0.012,0.012,0.012,,
2559,0.012,0.012,0.012,0.012,0.012,,
2560,0.012,0.013,0.013,0.013,0.013,,
2561,0.013,0.013,0.013,0.013,0.013,,
2562,0.013,0.013,0.013,0.013,0.013,,
2563,0.016,0.016,0.016,0.016,0.016,,
2564,0.014,0.015,0.016,0.016,0.016,,
2565,0.012,0.012,0.013,0.013,0.013,,
2566,0.012,0.012,0.012,0.012,0.012,,
2567,0.013,0.013,0.013,0.013,0.013,,
2568,0.012,0.012,0.012,0.012,0.012,,
2569,0.011,0.011,0.012,0.012,0.012,,
2570,0.012,0.012,0.012,0.012,0.012,,
2571,0.011,0.012,0.012,0.012,0.012,,
2572,0.012,0.012,0.012,0.012,0.012,,
2573,0.011,0.011,0.011,0.011,0.011,,
2574,0.010,0.010,0.010,0.010,0.010,,
2575,0.012,0.012,0.012,0.012,0.012,,
2576,0.012,0.012,0.012,0.012,0.012,,
2577,0.013,0.013,0.013,0.013,0.013,,
2578,0.013,0.014,0.014,0.014,0.014,,
2579,0.012,0.012,0.013,0.013,0.013,,
2580,0.012,0.012,0.012,0.012,0.012,,
2581,0.013,0.013,0.013,0.013,0.013,,
2582,0.013,0.013,0.013,0.013,0.013,,
2583,0.013,0.013,0.013,0.013,0.013,,
2584,0.013,0.013,0.013,0.013,0.013,,
2585,0.012,0.012,0.012,0.012,0.012,,
2586,0.012,0.012,0.012,0.012,0.012,,
2587,0.014,0.014,0.014,0.014,0.014,,
2588,0.014,0.014,0.015,0.015,0.015,,
2589,0.014,0.014,0.014,0.014,0.014,,
2590,0.013,0.013,0.014,0.014,0.014,,
2591,0.013,0.013,0.013,0.013,0.013,,
2592,0.013,0.013,0.013,0.013,0.013,,
2593,0.013,0.013,0.013,0.014,0.014,,
2594,0.011,0.012,0.012,0.012,0.012,,
2595,0.010,0.011,0.011,0.011,0.011,,
2596,0.012,0.012,0.012,0.012,0.012,,
2597,0.011,0.012,0.012,0.012,0.012,,
2598,0.011,0.011,0.011,0.011,0.011,,
2599,0.011,0.011,0.011,0.011,0.011,,
2600,0.012,0.012,0.012,0.012,0.012,,
2601,0.016,0.017,0.017,0.017,0.017,,
2602,0.012,0.012,0.012,0.012,0.012,,
2603,0.012,0.012,0.012,0.012,0.012,,
2604,0.013,0.013,0.013,0.013,0.013,,
2605,0.012,0.012,0.012,0.012,0.012,,
2606,0.011,0.011,0.011,0.011,0.011,,
2607,0.012,0.012,0.012,0.012,0.012,,
2608,0.012,0.013,0.013,0.013,0.013,,
2609,0.014,0.014,0.014,0.014,0.014,,
2610,0.014,0.014,0.014,0.014,0.014,,
2611,0.012,0.013,0.013,0.013,0.013,,
2612,0.012,0.012,0.012,0.012,0.012,,
2613,0.012,0.012,0.012,0.012,0.012,,
2614,0.012,0.012,0.012,0.012,0.012,,
2615,0.012,0.012,0.012,0.012,0.012,,
2616,0.011,0.011,0.011,0.011,0.011,,
2617,0.012,0.012,0.012,0.012,0.012,,
2618,0.011,0.011,0.012,0.012,0.012,,
2619,0.012,0.012,0.012,0.012,0.012,,
2620,0.012,0.012,0.012,0.012,0.012,,
2621,0.013,0.013,0.013,0.013,0.013,,
2622,0.013,0.013,0.013,0.013,0.013,,
2623,0.012,0.012,0.012,0.012,0.012,,
2624,0.012,0.012,0.012,0.012,0.012,,
2625,0.013,0.013,0.013,0.013,0.013,,
2626,0.013,0.013,0.014,0.014,0.014,,
2627,0.013,0.013,0.014,0.014,0.014,,
2628,0.013,0.013,0.013,0.013,0.013,,
2629,0.014,0.014,0.014,0.014,0.014,,
2630,0.014,0.014,0.014,0.014,0.014,,
2631,0.012,0.013,0.013,0.013,0.013,,
2632,0.012,0.012,0.012,0.012,0.012,,
2633,0.014,0.014,0.014,0.014,0.014,,
2634,0.014,0.014,0.014,0.014,0.014,,
2635,0.015,0.015,0.015,0.015,0.015,,
2636,0.018,0.018,0.018,0.018,0.018,,
2637,0.016,0.016,0.017,0.017,0.017,,
2638,0.014,0.014,0.014,0.014,0.014,,
2639,0.013,0.013,0.013,0.013,0.013,,
2640,0.013,0.013,0.013,0.013,0.013,,
2641,0.015,0.015,0.015,0.015,0.015,,
2642,0.018,0.018,0.018,0.018,0.018,,
2643,0.017,0.018,0.018,0.018,0.018,,
2644,0.013,0.013,0.013,0.013,0.013,,
2645,0.015,0.015,0.015,0.015,0.015,,
2646,0.014,0.014,0.014,0.014,0.014,,
2647,0.013,0.013,0.013,0.013,0.013,,
2648,0.013,0.013,0.013,0.013,0.013,,
2649,0.013,0.013,0.013,0.013,0.013,,
2650,0.012,0.013,0.013,0.013,0.013,,
2651,0.012,0.012,0.012,0.012,0.012,,
2652,0.011,0.012,0.012,0.012,0.012,,
2653,0.011,0.011,0.011,0.011,0.011,,
2654,0.010,0.010,0.010,0.010,0.010,,
2655,0.012,0.012,0.012,0.012,0.012,,
2656,0.012,0.013,0.013,0.013,0.013,,
2657,0.011,0.011,0.011,0.011,0.011,,
2658,0.012,0.012,0.012,0.013,0.013,,
2659,0.013,0.013,0.013,0.014,0.014,,
2660,0.013,0.013,0.013,0.014,0.014,,
2661,0.012,0.012,0.012,0.012,0.012,,
2662,0.013,0.013,0.013,0.013,0.013,,
2663,0.014,0.014,0.014,0.014,0.014,,
2664,0.015,0.015,0.015,0.015,0.015,,
2665,0.015,0.016,0.016,0.016,0.016,,
2666,0.014,0.014,0.014,0.015,0.015,,
2667,0.015,0.015,0.015,0.015,0.015,,
2668,0.014,0.014,0.014,0.014,0.014,,
2669,0.013,0.013,0.013,0.013,0.013,,
2670,0.011,0.011,0.011,0.011,0.011,,
2671,0.013,0.013,0.013,0.013,0.013,,
2672,0.013,0.013,0.013,0.013,0.013,,
2673,0.011,0.011,0.011,0.011,0.011,,
2674,0.013,0.013,0.013,0.013,0.013,,
2675,0.011,0.011,0.011,0.011,0.011,,
2676,0.012,0.012,0.012,0.012,0.012,,
2677,0.011,0.011,0.012,0.012,0.012,,
2678,0.012,0.012,0.012,0.012,0.012,,
2679,0.014,0.014,0.014,0.014,0.014,,
2680,0.012,0.013,0.013,0.013,0.013,,
2681,0.013,0.013,0.013,0.013,0.013,,
2682,0.012,0.012,0.012,0.012,0.012,,
2683,0.013,0.013,0.013,0.013,0.013,,
2684,0.012,0.012,0.012,0.012,0.012,,
2685,0.012,0.012,0.012,0.012,0.012,,
2686,0.012,0.012,0.012,0.012,0.012,,
2687,0.012,0.013,0.013,0.013,0.013,,
2688,0.011,0.012,0.012,0.012,0.012,,
2689,0.012,0.012,0.012,0.012,0.012,,
2690,0.012,0.012,0.012,0.012,0.012,,
2691,0.013,0.013,0.013,0.013,0.013,,
2692,0.013,0.013,0.014,0.014,0.014,,
2693,0.012,0.013,0.013,0.013,0.013,,
2694,0.012,0.013,0.013,0.013,0.013,,
2695,0.013,0.013,0.013,0.013,0.013,,
2696,0.011,0.011,0.012,0.012,0.012,,
2697,0.012,0.012,0.012,0.012,0.012,,
2698,0.014,0.014,0.014,0.023,0.023,,
2699,0.012,0.012,0.012,0.016,0.016,,
2700,0.012,0.012,0.012,0.012,0.012,,
2701,0.012,0.012,0.012,0.014,0.014,,
2702,0.011,0.011,0.011,0.012,0.012,,
2703,0.010,0.011,0.011,0.011,0.011,,
2704,0.011,0.011,0.011,0.011,0.011,,
2705,0.011,0.011,0.011,0.011,0.011,,
2706,0.011,0.011,0.011,0.011,0.011,,
2707,0.011,0.011,0.011,0.011,0.011,,
2708,0.011,0.011,0.011,0.011,0.011,,
2709,0.013,0.013,0.013,0.013,0.013,,
2710,0.013,0.013,0.013,0.013,0.013,,
2711,0.013,0.013,0.013,0.013,0.013,,
2712,0.013,0.014,0.014,0.014,0.014,,
2713,0.012,0.012,0.012,0.012,0.012,,
2714,0.014,0.014,0.014,0.015,0.015,,
2715,0.015,0.015,0.015,0.015,0.015,,
2716,0.013,0.013,0.013,0.015,0.015,,
2717,0.012,0.012,0.012,0.014,0.014,,
2718,0.012,0.012,0.012,0.012,0.012,,
2719,0.013,0.013,0.013,0.013,0.013,,
2720,0.014,0.014,0.014,0.014,0.014,,
2721,0.013,0.013,0.013,0.013,0.013,,
2722,0.011,0.011,0.011,0.011,0.011,,
2723,0.011,0.011,0.011,0.011,0.011,,
2724,0.011,0.011,0.011,0.011,0.011,,
2725,0.012,0.012,0.012,0.012,0.012,,
2726,0.013,0.013,0.013,0.013,0.013,,
2727,0.013,0.013,0.013,0.013,0.013,,
2728,0.011,0.011,0.011,0.011,0.011,,
2729,0.011,0.012,0.012,0.012,0.012,,
2730,0.013,0.013,0.013,0.013,0.013,,
2731,0.013,0.014,0.014,0.014,0.014,,
2732,0.013,0.013,0.013,0.014,0.014,,
2733,0.012,0.013,0.013,0.013,0.013,,
2734,0.012,0.012,0.012,0.012,0.012,,
2735,0.012,0.012,0.012,0.012,0.012,,
2736,0.012,0.012,0.012,0.012,0.012,,
2737,0.012,0.012,0.012,0.012,0.012,,
2738,0.013,0.013,0.013,0.013,0.013,,
2739,0.012,0.012,0.012,0.012,0.012,,
2740,0.011,0.012,0.012,0.012,0.012,,
2741,0.011,0.011,0.011,0.011,0.011,,
2742,0.011,0.011,0.011,0.011,0.011,,
2743,0.015,0.015,0.015,0.015,0.015,,
2744,0.015,0.015,0.015,0.015,0.015,,
2745,0.015,0.015,0.015,0.015,0.015,,
2746,0.016,0.017,0.017,0.017,0.017,,
2747,0.013,0.013,0.013,0.013,0.013,,
2748,0.012,0.012,0.012,0.012,0.012,,
2749,0.014,0.015,0.015,0.015,0.015,,
2750,0.014,0.014,0.014,0.014,0.014,,
2751,0.015,0.015,0.015,0.015,0.015,,
2752,0.019,0.019,0.019,0.019,0.019,,
2753,0.014,0.014,0.014,0.014,0.014,,
2754,0.013,0.013,0.013,0.013,0.013,,
2755,0.014,0.014,0.014,0.014,0.014,,
2756,0.016,0.016,0.016,0.016,0.016,,
2757,0.017,0.017,0.017,0.017,0.017,,
2758,0.015,0.015,0.015,0.015,0.015,,
2759,0.017,0.017,0.017,0.017,0.017,,
2760,0.022,0.022,0.022,0.022,0.022,,
2761,0.022,0.022,0.022,0.022,0.022,,
2762,0.016,0.016,0.016,0.016,0.016,,
2763,0.017,0.017,0.017,0.017,0.017,,
2764,0.014,0.014,0.014,0.014,0.014,,
2765,0.015,0.015,0.015,0.015,0.015,,
2766,0.013,0.013,0.013,0.013,0.013,,
2767,0.011,0.011,0.011,0.011,0.011,,
2768,0.011,0.011,0.011,0.011,0.011,,
2769,0.013,0.013,0.013,0.013,0.013,,
2770,0.013,0.013,0.013,0.013,0.013,,
2771,0.013,0.013,0.013,0.013,0.013,,
2772,0.014,0.014,0.014,0.014,0.014,,
2773,0.013,0.013,0.013,0.013,0.013,,
2774,0.010,0.010,0.010,0.010,0.010,,
2775,0.012,0.012,0.012,0.012,0.012,,
2776,0.015,0.015,0.015,0.015,0.015,,
2777,0.017,0.017,0.017,0.017,0.017,,
2778,0.012,0.012,0.012,0.012,0.012,,
2779,0.012,0.012,0.012,0.012,0.012,,
2780,0.012,0.012,0.012,0.012,0.012,,
2781,0.013,0.013,0.013,0.013,0.013,,
2782,0.012,0.012,0.012,0.012,0.012,,
2783,0.012,0.012,0.012,0.012,0.012,,
2784,0.013,0.013,0.013,0.013,0.013,,
2785,0.014,0.014,0.014,0.014,0.014,,
2786,0.013,0.013,0.013,0.013,0.013,,
2787,0.012,0.012,0.012,0.012,0.012,,
2788,0.014,0.014,0.014,0.014,0.014,,
2789,0.014,0.015,0.015,0.015,0.015,,
2790,0.012,0.012,0.012,0.012,0.012,,
2791,0.012,0.012,0.012,0.012,0.012,,
2792,0.012,0.012,0.012,0.012,0.012,,
2793,0.011,0.011,0.011,0.011,0.011,,
2794,0.015,0.015,0.015,0.015,0.015,,
2795,0.013,0.013,0.013,0.013,0.013,,
2796,0.012,0.012,0.012,0.012,0.012,,
2797,0.011,0.011,0.011,0.011,0.011,,
2798,0.019,0.019,0.019,0.019,0.019,,
2799,0.013,0.013,0.013,0.013,0.013,,
2800,0.012,0.012,0.012,0.012,0.012,,
2801,0.016,0.016,0.016,0.016,0.016,,
2802,0.017,0.017,0.017,0.017,0.017,,
2803,0.012,0.012,0.012,0.012,0.012,,
2804,0.012,0.012,0.012,0.012,0.012,,
2805,0.013,0.013,0.013,0.013,0.013,,
2806,0.012,0.012,0.012,0.012,0.012,,
2807,0.012,0.012,0.012,0.012,0.012,,
2808,0.012,0.012,0.012,0.012,0.012,,
2809,0.012,0.012,0.012,0.012,0.012,,
2810,0.013,0.013,0.013,0.013,0.013,,
2811,0.012,0.012,0.012,0.012,0.012,,
2812,0.011,0.011,0.011,0.011,0.011,,
2813,0.012,0.012,0.012,0.012,0.012,,
2814,0.012,0.013,0.013,0.013,0.013,,
2815,0.013,0.013,0.013,0.013,0.013,,
2816,0.012,0.012,0.012,0.012,0.012,,
2817,0.012,0.012,0.012,0.012,0.012,,
2818,0.012,0.012,0.012,0.012,0.012,,
2819,0.013,0.013,0.013,0.013,0.013,,
2820,0.012,0.012,0.012,0.012,0.012,,
2821,0.023,0.023,0.023,0.023,0.023,,
2822,0.027,0.027,0.027,0.027,0.027,,
2823,0.014,0.014,0.014,0.014,0.014,,
2824,0.017,0.017,0.017,0.017,0.017,,
2825,0.015,0.015,0.015,0.015,0.015,,
2826,0.010,0.010,0.010,0.010,0.010,,
2827,0.012,0.012,0.012,0.012,0.012,,
2828,0.014,0.014,0.014,0.014,0.014,,
2829,0.016,0.016,0.016,0.016,0.016,,
2830,0.020,0.020,0.020,0.020,0.020,,
2831,0.014,0.014,0.014,0.014,0.014,,
2832,0.012,0.012,0.012,0.012,0.012,,
2833,0.011,0.011,0.011,0.011,0.011,,
2834,0.012,0.012,0.012,0.012,0.012,,
2835,0.013,0.013,0.013,0.013,0.013,,
2836,0.013,0.013,0.013,0.013,0.013,,
2837,0.012,0.012,0.012,0.012,0.012,,
2838,0.011,0.011,0.011,0.011,0.011,,
2839,0.011,0.012,0.012,0.012,0.012,,
2840,0.012,0.012,0.012,0.012,0.012,,
2841,0.013,0.013,0.013,0.013,0.013,,
2842,0.013,0.013,0.013,0.013,0.013,,
2843,0.015,0.015,0.015,0.015,0.015,,
2844,0.014,0.014,0.014,0.014,0.014,,
2845,0.012,0.013,0.013,0.013,0.013,,
2846,0.014,0.014,0.014,0.014,0.014,,
2847,0.015,0.015,0.015,0.015,0.015,,
2848,0.015,0.015,0.015,0.015,0.015,,
2849,0.012,0.012,0.012,0.012,0.012,,
2850,0.012,0.012,0.012,0.012,0.012,,
2851,0.013,0.013,0.013,0.013,0.013,,
2852,0.012,0.013,0.013,0.013,0.013,,
2853,0.012,0.012,0.012,0.012,0.012,,
2854,0.011,0.011,0.011,0.011,0.011,,
2855,0.013,0.013,0.013,0.013,0.013,,
2856,0.013,0.013,0.013,0.013,0.013,,
2857,0.013,0.013,0.013,0.013,0.013,,
2858,0.011,0.011,0.011,0.011,0.011,,
2859,0.012,0.012,0.012,0.012,0.012,,
2860,0.011,0.011,0.011,0.011,0.011,,
2861,0.010,0.010,0.010,0.010,0.010,,
2862,0.012,0.012,0.012,0.012,0.012,,
2863,0.013,0.013,0.013,0.013,0.013,,
2864,0.014,0.014,0.014,0.014,0.014,,
2865,0.015,0.015,0.015,0.015,0.015,,
2866,0.013,0.013,0.013,0.013,0.013,,
2867,0.013,0.013,0.013,0.013,0.013,,
2868,0.012,0.012,0.012,0.012,0.012,,
2869,0.013,0.013,0.013,0.013,0.013,,
2870,0.020,0.020,0.020,0.020,0.020,,
2871,0.010,0.010,0.010,0.010,0.010,,
2872,0.011,0.011,0.011,0.011,0.011,,
2873,0.012,0.012,0.012,0.012,0.012,,
2874,0.011,0.011,0.011,0.011,0.011,,
2875,0.012,0.012,0.012,0.012,0.012,,
2876,0.012,0.012,0.012,0.012,0.012,,
2877,0.011,0.011,0.011,0.011,0.011,,
2878,0.012,0.012,0.012,0.012,0.012,,
2879,0.013,0.013,0.013,0.013,0.013,,
2880,0.013,0.013,0.013,0.013,0.013,,
2881,0.014,0.014,0.014,0.014,0.014,,
2882,0.013,0.013,0.013,0.013,0.013,,
2883,0.013,0.013,0.013,0.013,0.013,,
2884,0.012,0.012,0.012,0.012,0.012,,
2885,0.015,0.015,0.015,0.015,0.015,,
2886,0.019,0.019,0.019,0.019,0.019,,
2887,0.012,0.012,0.012,0.012,0.012,,
2888,0.012,0.012,0.012,0.012,0.012,,
2889,0.012,0.012,0.012,0.012,0.012,,
2890,0.013,0.013,0.013,0.013,0.013,,
2891,0.012,0.012,0.012,0.012,0.012,,
2892,0.012,0.012,0.012,0.012,0.012,,
2893,0.011,0.011,0.011,0.011,0.011,,
2894,0.012,0.012,0.012,0.012,0.012,,
2895,0.012,0.012,0.012,0.012,0.012,,
2896,0.012,0.012,0.012,0.012,0.012,,
2897,0.012,0.012,0.012,0.012,0.012,,
2898,0.012,0.012,0.012,0.012,0.012,,
2899,0.011,0.011,0.011,0.011,0.011,,
2900,0.012,0.012,0.012,0.012,0.012,,
2901,0.012,0.012,0.012,0.012,0.012,,
2902,0.011,0.011,0.011,0.011,0.011,,
2903,0.013,0.013,0.013,0.013,0.013,,
2904,0.013,0.013,0.013,0.013,0.013,,
2905,0.012,0.012,0.012,0.012,0.012,,
2906,0.013,0.013,0.013,0.013,0.013,,
2907,0.012,0.012,0.012,0.012,0.012,,
2908,0.011,0.011,0.011,0.011,0.011,,
2909,0.011,0.011,0.011,0.011,0.011,,
2910,0.013,0.013,0.013,0.013,0.013,,
2911,0.012,0.012,0.012,0.012,0.012,,
2912,0.011,0.011,0.011,0.011,0.011,,
2913,0.011,0.011,0.011,0.011,0.011,,
2914,0.014,0.014,0.014,0.014,0.014,,
2915,0.016,0.016,0.016,0.016,0.016,,
2916,0.015,0.015,0.015,0.015,0.015,,
2917,0.012,0.013,0.013,0.013,0.013,,
2918,0.017,0.017,0.017,0.017,0.017,,
2919,0.017,0.017,0.017,0.017,0.017,,
2920,0.012,0.012,0.012,0.012,0.012,,
2921,0.014,0.014,0.014,0.014,0.014,,
2922,0.016,0.016,0.016,0.016,0.016,,
2923,0.012,0.012,0.012,0.012,0.012,,
2924,0.012,0.012,0.012,0.012,0.012,,
2925,0.015,0.015,0.015,0.015,0.015,,
2926,0.014,0.014,0.014,0.014,0.014,,
2927,0.012,0.012,0.012,0.012,0.012,,
2928,0.015,0.015,0.015,0.015,0.015,,
2929,0.013,0.013,0.013,0.013,0.013,,
2930,0.018,0.018,0.018,0.018,0.018,,
2931,0.013,0.013,0.013,0.013,0.013,,
2932,0.011,0.011,0.011,0.011,0.011,,
2933,0.011,0.011,0.011,0.011,0.011,,
2934,0.011,0.011,0.011,0.011,0.011,,
2935,0.012,0.012,0.012,0.012,0.012,,
2936,0.012,0.012,0.012,0.012,0.012,,
2937,0.014,0.014,0.014,0.014,0.014,,
2938,0.013,0.013,0.013,0.013,0.013,,
2939,0.012,0.012,0.012,0.012,0.012,,
2940,0.011,0.011,0.011,0.011,0.011,,
2941,0.011,0.011,0.011,0.011,0.011,,
2942,0.012,0.012,0.012,0.012,0.012,,
2943,0.013,0.013,0.013,0.013,0.013,,
2944,0.013,0.013,0.013,0.013,0.013,,
2945,0.013,0.013,0.013,0.013,0.013,,
2946,0.013,0.013,0.013,0.013,0.013,,
2947,0.013,0.013,0.013,0.013,0.013,,
2948,0.013,0.013,0.013,0.013,0.013,,
2949,0.013,0.013,0.013,0.013,0.013,,
2950,0.014,0.014,0.014,0.014,0.014,,
2951,0.014,0.014,0.014,0.014,0.014,,
2952,0.013,0.014,0.014,0.014,0.014,,
2953,0.015,0.015,0.015,0.015,0.015,,
2954,0.016,0.016,0.016,0.016,0.016,,
2955,0.014,0.014,0.014,0.014,0.014,,
2956,0.013,0.013,0.013,0.013,0.013,,
2957,0.011,0.012,0.012,0.012,0.012,,
2958,0.012,0.012,0.012,0.012,0.012,,
2959,0.012,0.012,0.012,0.012,0.012,,
2960,0.012,0.012,0.012,0.012,0.012,,
2961,0.014,0.014,0.014,0.014,0.014,,
2962,0.015,0.015,0.015,0.015,0.015,,
2963,0.010,0.010,0.010,0.010,0.010,,
2964,0.010,0.010,0.010,0.010,0.010,,
2965,0.011,0.011,0.011,0.011,0.011,,
2966,0.012,0.012,0.012,0.012,0.012,,
2967,0.012,0.012,0.012,0.012,0.012,,
2968,0.012,0.012,0.012,0.012,0.012,,
2969,0.012,0.012,0.012,0.012,0.012,,
2970,0.014,0.014,0.014,0.014,0.014,,
2971,0.014,0.014,0.014,0.014,0.014,,
2972,0.014,0.014,0.014,0.014,0.014,,
2973,0.013,0.013,0.013,0.013,0.013,,
2974,0.013,0.013,0.013,0.013,0.013,,
2975,0.013,0.014,0.014,0.014,0.014,,
2976,0.012,0.012,0.012,0.012,0.012,,
2977,0.012,0.012,0.012,0.012,0.012,,
2978,0.012,0.013,0.013,0.013,0.013,,
2979,0.013,0.013,0.013,0.013,0.013,,
2980,0.012,0.012,0.012,0.012,0.012,,
2981,0.011,0.011,0.011,0.011,0.011,,
2982,0.012,0.012,0.012,0.012,0.012,,
